,Country_code_A3,Name
2263,JPN,Japan
2264,JPN,Japan
2265,JPN,Japan
2266,JPN,Japan
2267,JPN,Japan
2268,JPN,Japan
2269,JPN,Japan
2270,JPN,Japan
2271,JPN,Japan
2272,JPN,Japan
2273,JPN,Japan
2274,JPN,Japan
2275,JPN,Japan
2276,JPN,Japan
2277,JPN,Japan
2278,JPN,Japan
2279,JPN,Japan
2280,JPN,Japan
2281,JPN,Japan
2282,JPN,Japan
2283,JPN,Japan
2284,JPN,Japan
2285,JPN,Japan
2286,JPN,Japan
2287,JPN,Japan
2288,JPN,Japan
2289,JPN,Japan
2290,KAZ,Kazakhstan
2291,KAZ,Kazakhstan
2292,KAZ,Kazakhstan
2293,KAZ,Kazakhstan
2294,KAZ,Kazakhstan
2295,KAZ,Kazakhstan
2296,KAZ,Kazakhstan
2297,KAZ,Kazakhstan
2298,KAZ,Kazakhstan
2299,KAZ,Kazakhstan
2300,KAZ,Kazakhstan
2301,KAZ,Kazakhstan
2302,KAZ,Kazakhstan
2303,KAZ,Kazakhstan
2304,KAZ,Kazakhstan
2305,KAZ,Kazakhstan
2306,KAZ,Kazakhstan
2307,KAZ,Kazakhstan
2308,KAZ,Kazakhstan
2309,KAZ,Kazakhstan
2310,KAZ,Kazakhstan
2311,KAZ,Kazakhstan
2312,KAZ,Kazakhstan
2313,KAZ,Kazakhstan
2314,KAZ,Kazakhstan
2315,KAZ,Kazakhstan
2316,KAZ,Kazakhstan
2317,KEN,Kenya
2318,KEN,Kenya
2319,KEN,Kenya
2320,KEN,Kenya
2321,KEN,Kenya
2322,KEN,Kenya
2323,KEN,Kenya
2324,KEN,Kenya
2325,KEN,Kenya
2326,KEN,Kenya
2327,KEN,Kenya
2328,KEN,Kenya
2329,KEN,Kenya
2330,KEN,Kenya
2331,KEN,Kenya
2332,KEN,Kenya
2333,KEN,Kenya
2334,KEN,Kenya
2335,KEN,Kenya
2336,KEN,Kenya
2337,KEN,Kenya
2338,KEN,Kenya
2339,KEN,Kenya
2340,KEN,Kenya
2341,KGZ,Kyrgyzstan
2342,KGZ,Kyrgyzstan
2343,KGZ,Kyrgyzstan
2344,KGZ,Kyrgyzstan
2345,KGZ,Kyrgyzstan
2346,KGZ,Kyrgyzstan
2347,KGZ,Kyrgyzstan
2348,KGZ,Kyrgyzstan
2349,KGZ,Kyrgyzstan
2350,KGZ,Kyrgyzstan
2351,KGZ,Kyrgyzstan
2352,KGZ,Kyrgyzstan
2353,KGZ,Kyrgyzstan
2354,KGZ,Kyrgyzstan
2355,KGZ,Kyrgyzstan
2356,KGZ,Kyrgyzstan
2357,KGZ,Kyrgyzstan
2358,KGZ,Kyrgyzstan
2359,KGZ,Kyrgyzstan
2360,KGZ,Kyrgyzstan
2361,KGZ,Kyrgyzstan
2362,KGZ,Kyrgyzstan
2363,KHM,Cambodia
2364,KHM,Cambodia
2365,KHM,Cambodia
2366,KHM,Cambodia
2367,KHM,Cambodia
2368,KHM,Cambodia
2369,KHM,Cambodia
2370,KHM,Cambodia
2371,KHM,Cambodia
2372,KHM,Cambodia
2373,KHM,Cambodia
2374,KHM,Cambodia
2375,KHM,Cambodia
2376,KHM,Cambodia
2377,KHM,Cambodia
2378,KHM,Cambodia
2379,KHM,Cambodia
2380,KHM,Cambodia
2381,KHM,Cambodia
2382,KHM,Cambodia
2383,KHM,Cambodia
2384,KHM,Cambodia
2385,KHM,Cambodia
2386,KIR,Kiribati
2387,KIR,Kiribati
2388,KIR,Kiribati
2389,KIR,Kiribati
2390,KIR,Kiribati
2391,KIR,Kiribati
2392,KIR,Kiribati
2393,KIR,Kiribati
2394,KIR,Kiribati
2395,KIR,Kiribati
2396,KIR,Kiribati
2397,KIR,Kiribati
2398,KIR,Kiribati
2399,KIR,Kiribati
2400,KIR,Kiribati
2401,KIR,Kiribati
2402,KIR,Kiribati
2403,KIR,Kiribati
2404,KNA,Saint Kitts and Nevis
2405,KNA,Saint Kitts and Nevis
2406,KNA,Saint Kitts and Nevis
2407,KNA,Saint Kitts and Nevis
2408,KNA,Saint Kitts and Nevis
2409,KNA,Saint Kitts and Nevis
2410,KNA,Saint Kitts and Nevis
2411,KNA,Saint Kitts and Nevis
2412,KNA,Saint Kitts and Nevis
2413,KNA,Saint Kitts and Nevis
2414,KNA,Saint Kitts and Nevis
2415,KNA,Saint Kitts and Nevis
2416,KNA,Saint Kitts and Nevis
2417,KNA,Saint Kitts and Nevis
2418,KNA,Saint Kitts and Nevis
2419,KNA,Saint Kitts and Nevis
2420,KNA,Saint Kitts and Nevis
2421,KOR,Korea. Republic of
2422,KOR,Korea. Republic of
2423,KOR,Korea. Republic of
2424,KOR,Korea. Republic of
2425,KOR,Korea. Republic of
2426,KOR,Korea. Republic of
2427,KOR,Korea. Republic of
2428,KOR,Korea. Republic of
2429,KOR,Korea. Republic of
2430,KOR,Korea. Republic of
2431,KOR,Korea. Republic of
2432,KOR,Korea. Republic of
2433,KOR,Korea. Republic of
2434,KOR,Korea. Republic of
2435,KOR,Korea. Republic of
2436,KOR,Korea. Republic of
2437,KOR,Korea. Republic of
2438,KOR,Korea. Republic of
2439,KOR,Korea. Republic of
2440,KOR,Korea. Republic of
2441,KOR,Korea. Republic of
2442,KOR,Korea. Republic of
2443,KOR,Korea. Republic of
2444,KOR,Korea. Republic of
2445,KOR,Korea. Republic of
2446,KOR,Korea. Republic of
2447,KOR,Korea. Republic of
2448,KOR,Korea. Republic of
2449,KOR,Korea. Republic of
2450,KOR,Korea. Republic of
2451,KWT,Kuwait
2452,KWT,Kuwait
2453,KWT,Kuwait
2454,KWT,Kuwait
2455,KWT,Kuwait
2456,KWT,Kuwait
2457,KWT,Kuwait
2458,KWT,Kuwait
2459,KWT,Kuwait
2460,KWT,Kuwait
2461,KWT,Kuwait
2462,KWT,Kuwait
2463,KWT,Kuwait
2464,KWT,Kuwait
2465,KWT,Kuwait
2466,KWT,Kuwait
2467,KWT,Kuwait
2468,KWT,Kuwait
2469,LAO,Lao People's Democratic Republic
2470,LAO,Lao People's Democratic Republic
2471,LAO,Lao People's Democratic Republic
2472,LAO,Lao People's Democratic Republic
2473,LAO,Lao People's Democratic Republic
2474,LAO,Lao People's Democratic Republic
2475,LAO,Lao People's Democratic Republic
2476,LAO,Lao People's Democratic Republic
2477,LAO,Lao People's Democratic Republic
2478,LAO,Lao People's Democratic Republic
2479,LAO,Lao People's Democratic Republic
2480,LAO,Lao People's Democratic Republic
2481,LAO,Lao People's Democratic Republic
2482,LAO,Lao People's Democratic Republic
2483,LAO,Lao People's Democratic Republic
2484,LAO,Lao People's Democratic Republic
2485,LAO,Lao People's Democratic Republic
2486,LAO,Lao People's Democratic Republic
2487,LAO,Lao People's Democratic Republic
2488,LAO,Lao People's Democratic Republic
2489,LAO,Lao People's Democratic Republic
2490,LAO,Lao People's Democratic Republic
2491,LAO,Lao People's Democratic Republic
2492,LBN,Lebanon
2493,LBN,Lebanon
2494,LBN,Lebanon
2495,LBN,Lebanon
2496,LBN,Lebanon
2497,LBN,Lebanon
2498,LBN,Lebanon
2499,LBN,Lebanon
2500,LBN,Lebanon
2501,LBN,Lebanon
2502,LBN,Lebanon
2503,LBN,Lebanon
2504,LBN,Lebanon
2505,LBN,Lebanon
2506,LBN,Lebanon
2507,LBN,Lebanon
2508,LBN,Lebanon
2509,LBN,Lebanon
2510,LBN,Lebanon
2511,LBN,Lebanon
2512,LBN,Lebanon
2513,LBR,Liberia
2514,LBR,Liberia
2515,LBR,Liberia
2516,LBR,Liberia
2517,LBR,Liberia
2518,LBR,Liberia
2519,LBR,Liberia
2520,LBR,Liberia
2521,LBR,Liberia
2522,LBR,Liberia
2523,LBR,Liberia
2524,LBR,Liberia
2525,LBR,Liberia
2526,LBR,Liberia
2527,LBR,Liberia
2528,LBR,Liberia
2529,LBR,Liberia
2530,LBR,Liberia
2531,LBR,Liberia
2532,LBR,Liberia
2533,LBY,Libyan Arab Jamahiriya
2534,LBY,Libyan Arab Jamahiriya
2535,LBY,Libyan Arab Jamahiriya
2536,LBY,Libyan Arab Jamahiriya
2537,LBY,Libyan Arab Jamahiriya
2538,LBY,Libyan Arab Jamahiriya
2539,LBY,Libyan Arab Jamahiriya
2540,LBY,Libyan Arab Jamahiriya
2541,LBY,Libyan Arab Jamahiriya
2542,LBY,Libyan Arab Jamahiriya
2543,LBY,Libyan Arab Jamahiriya
2544,LBY,Libyan Arab Jamahiriya
2545,LBY,Libyan Arab Jamahiriya
2546,LBY,Libyan Arab Jamahiriya
2547,LBY,Libyan Arab Jamahiriya
2548,LBY,Libyan Arab Jamahiriya
2549,LBY,Libyan Arab Jamahiriya
2550,LBY,Libyan Arab Jamahiriya
2551,LBY,Libyan Arab Jamahiriya
2552,LCA,Saint Lucia
2553,LCA,Saint Lucia
2554,LCA,Saint Lucia
2555,LCA,Saint Lucia
2556,LCA,Saint Lucia
2557,LCA,Saint Lucia
2558,LCA,Saint Lucia
2559,LCA,Saint Lucia
2560,LCA,Saint Lucia
2561,LCA,Saint Lucia
2562,LCA,Saint Lucia
2563,LCA,Saint Lucia
2564,LCA,Saint Lucia
2565,LCA,Saint Lucia
2566,LCA,Saint Lucia
2567,LCA,Saint Lucia
2568,LCA,Saint Lucia
2569,LCA,Saint Lucia
2570,LCA,Saint Lucia
2571,LCA,Saint Lucia
2572,LKA,Sri Lanka
2573,LKA,Sri Lanka
2574,LKA,Sri Lanka
2575,LKA,Sri Lanka
2576,LKA,Sri Lanka
2577,LKA,Sri Lanka
2578,LKA,Sri Lanka
2579,LKA,Sri Lanka
2580,LKA,Sri Lanka
2581,LKA,Sri Lanka
2582,LKA,Sri Lanka
2583,LKA,Sri Lanka
2584,LKA,Sri Lanka
2585,LKA,Sri Lanka
2586,LKA,Sri Lanka
2587,LKA,Sri Lanka
2588,LKA,Sri Lanka
2589,LKA,Sri Lanka
2590,LKA,Sri Lanka
2591,LKA,Sri Lanka
2592,LKA,Sri Lanka
2593,LKA,Sri Lanka
2594,LKA,Sri Lanka
2595,LSO,Lesotho
2596,LSO,Lesotho
2597,LSO,Lesotho
2598,LSO,Lesotho
2599,LSO,Lesotho
2600,LSO,Lesotho
2601,LSO,Lesotho
2602,LSO,Lesotho
2603,LSO,Lesotho
2604,LSO,Lesotho
2605,LSO,Lesotho
2606,LSO,Lesotho
2607,LSO,Lesotho
2608,LSO,Lesotho
2609,LSO,Lesotho
2610,LSO,Lesotho
2611,LSO,Lesotho
2612,LSO,Lesotho
2613,LSO,Lesotho
2614,LTU,Lithuania
2615,LTU,Lithuania
2616,LTU,Lithuania
2617,LTU,Lithuania
2618,LTU,Lithuania
2619,LTU,Lithuania
2620,LTU,Lithuania
2621,LTU,Lithuania
2622,LTU,Lithuania
2623,LTU,Lithuania
2624,LTU,Lithuania
2625,LTU,Lithuania
2626,LTU,Lithuania
2627,LTU,Lithuania
2628,LTU,Lithuania
2629,LTU,Lithuania
2630,LTU,Lithuania
2631,LTU,Lithuania
2632,LTU,Lithuania
2633,LTU,Lithuania
2634,LTU,Lithuania
2635,LTU,Lithuania
2636,LTU,Lithuania
2637,LTU,Lithuania
2638,LTU,Lithuania
2639,LTU,Lithuania
2640,LTU,Lithuania
2641,LTU,Lithuania
2642,LTU,Lithuania
2643,LTU,Lithuania
2644,LUX,Luxembourg
2645,LUX,Luxembourg
2646,LUX,Luxembourg
2647,LUX,Luxembourg
2648,LUX,Luxembourg
2649,LUX,Luxembourg
2650,LUX,Luxembourg
2651,LUX,Luxembourg
2652,LUX,Luxembourg
2653,LUX,Luxembourg
2654,LUX,Luxembourg
2655,LUX,Luxembourg
2656,LUX,Luxembourg
2657,LUX,Luxembourg
2658,LUX,Luxembourg
2659,LUX,Luxembourg
2660,LUX,Luxembourg
2661,LUX,Luxembourg
2662,LUX,Luxembourg
2663,LUX,Luxembourg
2664,LUX,Luxembourg
2665,LUX,Luxembourg
2666,LUX,Luxembourg
2667,LUX,Luxembourg
2668,LUX,Luxembourg
2669,LVA,Latvia
2670,LVA,Latvia
2671,LVA,Latvia
2672,LVA,Latvia
2673,LVA,Latvia
2674,LVA,Latvia
2675,LVA,Latvia
2676,LVA,Latvia
2677,LVA,Latvia
2678,LVA,Latvia
2679,LVA,Latvia
2680,LVA,Latvia
2681,LVA,Latvia
2682,LVA,Latvia
2683,LVA,Latvia
2684,LVA,Latvia
2685,LVA,Latvia
2686,LVA,Latvia
2687,LVA,Latvia
2688,LVA,Latvia
2689,LVA,Latvia
2690,LVA,Latvia
2691,LVA,Latvia
2692,LVA,Latvia
2693,LVA,Latvia
2694,LVA,Latvia
2695,LVA,Latvia
2696,LVA,Latvia
2697,LVA,Latvia
2698,MAC,Macao
2699,MAC,Macao
2700,MAC,Macao
2701,MAC,Macao
2702,MAC,Macao
2703,MAC,Macao
2704,MAC,Macao
2705,MAC,Macao
2706,MAC,Macao
2707,MAC,Macao
2708,MAC,Macao
2709,MAC,Macao
2710,MAC,Macao
2711,MAC,Macao
2712,MAC,Macao
2713,MAC,Macao
2714,MAC,Macao
2715,MAC,Macao
2716,MAC,Macao
2717,MAC,Macao
2718,MAC,Macao
2719,MAR,Morocco
2720,MAR,Morocco
2721,MAR,Morocco
2722,MAR,Morocco
2723,MAR,Morocco
2724,MAR,Morocco
2725,MAR,Morocco
2726,MAR,Morocco
2727,MAR,Morocco
2728,MAR,Morocco
2729,MAR,Morocco
2730,MAR,Morocco
2731,MAR,Morocco
2732,MAR,Morocco
2733,MAR,Morocco
2734,MAR,Morocco
2735,MAR,Morocco
2736,MAR,Morocco
2737,MAR,Morocco
2738,MAR,Morocco
2739,MAR,Morocco
2740,MAR,Morocco
2741,MAR,Morocco
2742,MDA,Moldova. Republic of
2743,MDA,Moldova. Republic of
2744,MDA,Moldova. Republic of
2745,MDA,Moldova. Republic of
2746,MDA,Moldova. Republic of
2747,MDA,Moldova. Republic of
2748,MDA,Moldova. Republic of
2749,MDA,Moldova. Republic of
2750,MDA,Moldova. Republic of
2751,MDA,Moldova. Republic of
2752,MDA,Moldova. Republic of
2753,MDA,Moldova. Republic of
2754,MDA,Moldova. Republic of
2755,MDA,Moldova. Republic of
2756,MDA,Moldova. Republic of
2757,MDA,Moldova. Republic of
2758,MDA,Moldova. Republic of
2759,MDA,Moldova. Republic of
2760,MDA,Moldova. Republic of
2761,MDA,Moldova. Republic of
2762,MDA,Moldova. Republic of
2763,MDA,Moldova. Republic of
2764,MDA,Moldova. Republic of
2765,MDA,Moldova. Republic of
2766,MDA,Moldova. Republic of
2767,MDA,Moldova. Republic of
2768,MDG,Madagascar
2769,MDG,Madagascar
2770,MDG,Madagascar
2771,MDG,Madagascar
2772,MDG,Madagascar
2773,MDG,Madagascar
2774,MDG,Madagascar
2775,MDG,Madagascar
2776,MDG,Madagascar
2777,MDG,Madagascar
2778,MDG,Madagascar
2779,MDG,Madagascar
2780,MDG,Madagascar
2781,MDG,Madagascar
2782,MDG,Madagascar
2783,MDG,Madagascar
2784,MDG,Madagascar
2785,MDG,Madagascar
2786,MDG,Madagascar
2787,MDG,Madagascar
2788,MDG,Madagascar
2789,MDV,Maldives
2790,MDV,Maldives
2791,MDV,Maldives
2792,MDV,Maldives
2793,MDV,Maldives
2794,MDV,Maldives
2795,MDV,Maldives
2796,MDV,Maldives
2797,MDV,Maldives
2798,MDV,Maldives
2799,MDV,Maldives
2800,MDV,Maldives
2801,MDV,Maldives
2802,MDV,Maldives
2803,MDV,Maldives
2804,MDV,Maldives
2805,MDV,Maldives
2806,MDV,Maldives
2807,MDV,Maldives
2808,MDV,Maldives
2809,MEX,Mexico
2810,MEX,Mexico
2811,MEX,Mexico
2812,MEX,Mexico
2813,MEX,Mexico
2814,MEX,Mexico
2815,MEX,Mexico
2816,MEX,Mexico
2817,MEX,Mexico
2818,MEX,Mexico
2819,MEX,Mexico
2820,MEX,Mexico
2821,MEX,Mexico
2822,MEX,Mexico
2823,MEX,Mexico
2824,MEX,Mexico
2825,MEX,Mexico
2826,MEX,Mexico
2827,MEX,Mexico
2828,MEX,Mexico
2829,MEX,Mexico
2830,MEX,Mexico
2831,MEX,Mexico
2832,MEX,Mexico
2833,MEX,Mexico
2834,MKD,Macedonia. the former Yugoslav Republic of
2835,MKD,Macedonia. the former Yugoslav Republic of
2836,MKD,Macedonia. the former Yugoslav Republic of
2837,MKD,Macedonia. the former Yugoslav Republic of
2838,MKD,Macedonia. the former Yugoslav Republic of
2839,MKD,Macedonia. the former Yugoslav Republic of
2840,MKD,Macedonia. the former Yugoslav Republic of
2841,MKD,Macedonia. the former Yugoslav Republic of
2842,MKD,Macedonia. the former Yugoslav Republic of
2843,MKD,Macedonia. the former Yugoslav Republic of
2844,MKD,Macedonia. the former Yugoslav Republic of
2845,MKD,Macedonia. the former Yugoslav Republic of
2846,MKD,Macedonia. the former Yugoslav Republic of
2847,MKD,Macedonia. the former Yugoslav Republic of
2848,MKD,Macedonia. the former Yugoslav Republic of
2849,MKD,Macedonia. the former Yugoslav Republic of
2850,MKD,Macedonia. the former Yugoslav Republic of
2851,MKD,Macedonia. the former Yugoslav Republic of
2852,MKD,Macedonia. the former Yugoslav Republic of
2853,MKD,Macedonia. the former Yugoslav Republic of
2854,MKD,Macedonia. the former Yugoslav Republic of
2855,MKD,Macedonia. the former Yugoslav Republic of
2856,MKD,Macedonia. the former Yugoslav Republic of
2857,MKD,Macedonia. the former Yugoslav Republic of
2858,MKD,Macedonia. the former Yugoslav Republic of
2859,MKD,Macedonia. the former Yugoslav Republic of
2860,MLI,Mali
2861,MLI,Mali
2862,MLI,Mali
2863,MLI,Mali
2864,MLI,Mali
2865,MLI,Mali
2866,MLI,Mali
2867,MLI,Mali
2868,MLI,Mali
2869,MLI,Mali
2870,MLI,Mali
2871,MLI,Mali
2872,MLI,Mali
2873,MLI,Mali
2874,MLI,Mali
2875,MLI,Mali
2876,MLI,Mali
2877,MLI,Mali
2878,MLI,Mali
2879,MLI,Mali
2880,MLI,Mali
2881,MLI,Mali
2882,MLT,Malta
2883,MLT,Malta
2884,MLT,Malta
2885,MLT,Malta
2886,MLT,Malta
2887,MLT,Malta
2888,MLT,Malta
2889,MLT,Malta
2890,MLT,Malta
2891,MLT,Malta
2892,MLT,Malta
2893,MLT,Malta
2894,MLT,Malta
2895,MLT,Malta
2896,MLT,Malta
2897,MLT,Malta
2898,MLT,Malta
2899,MLT,Malta
2900,MLT,Malta
2901,MLT,Malta
2902,MLT,Malta
2903,MLT,Malta
2904,MMR,Myanmar
2905,MMR,Myanmar
2906,MMR,Myanmar
2907,MMR,Myanmar
2908,MMR,Myanmar
2909,MMR,Myanmar
2910,MMR,Myanmar
2911,MMR,Myanmar
2912,MMR,Myanmar
2913,MMR,Myanmar
2914,MMR,Myanmar
2915,MMR,Myanmar
2916,MMR,Myanmar
2917,MMR,Myanmar
2918,MMR,Myanmar
2919,MMR,Myanmar
2920,MMR,Myanmar
2921,MMR,Myanmar
2922,MMR,Myanmar
2923,MMR,Myanmar
2924,MMR,Myanmar
2925,MMR,Myanmar
2926,MMR,Myanmar
2927,MMR,Myanmar
2928,MNG,Mongolia
2929,MNG,Mongolia
2930,MNG,Mongolia
2931,MNG,Mongolia
2932,MNG,Mongolia
2933,MNG,Mongolia
2934,MNG,Mongolia
2935,MNG,Mongolia
2936,MNG,Mongolia
2937,MNG,Mongolia
2938,MNG,Mongolia
2939,MNG,Mongolia
2940,MNG,Mongolia
2941,MNG,Mongolia
2942,MNG,Mongolia
2943,MNG,Mongolia
2944,MNG,Mongolia
2945,MNG,Mongolia
2946,MNG,Mongolia
2947,MNG,Mongolia
2948,MNG,Mongolia
2949,MNG,Mongolia
2950,MNG,Mongolia
2951,MNG,Mongolia
2952,MNG,Mongolia
2953,MNG,Mongolia
2954,MNG,Mongolia
2955,MNG,Mongolia
2956,MOZ,Mozambique
2957,MOZ,Mozambique
2958,MOZ,Mozambique
2959,MOZ,Mozambique
2960,MOZ,Mozambique
2961,MOZ,Mozambique
2962,MOZ,Mozambique
2963,MOZ,Mozambique
2964,MOZ,Mozambique
2965,MOZ,Mozambique
2966,MOZ,Mozambique
2967,MOZ,Mozambique
2968,MOZ,Mozambique
2969,MOZ,Mozambique
2970,MOZ,Mozambique
2971,MOZ,Mozambique
2972,MOZ,Mozambique
2973,MOZ,Mozambique
2974,MOZ,Mozambique
2975,MOZ,Mozambique
2976,MOZ,Mozambique
2977,MOZ,Mozambique
2978,MRT,Mauritania
2979,MRT,Mauritania
2980,MRT,Mauritania
2981,MRT,Mauritania
2982,MRT,Mauritania
2983,MRT,Mauritania
2984,MRT,Mauritania
2985,MRT,Mauritania
2986,MRT,Mauritania
2987,MRT,Mauritania
2988,MRT,Mauritania
2989,MRT,Mauritania
2990,MRT,Mauritania
2991,MRT,Mauritania
2992,MRT,Mauritania
2993,MRT,Mauritania
2994,MRT,Mauritania
2995,MRT,Mauritania
2996,MRT,Mauritania
2997,MRT,Mauritania
2998,MRT,Mauritania
2999,MRT,Mauritania
3000,MTQ,Martinique
3001,MTQ,Martinique
3002,MTQ,Martinique
3003,MTQ,Martinique
3004,MTQ,Martinique
3005,MTQ,Martinique
3006,MTQ,Martinique
3007,MTQ,Martinique
3008,MTQ,Martinique
3009,MTQ,Martinique
3010,MTQ,Martinique
3011,MTQ,Martinique
3012,MTQ,Martinique
3013,MTQ,Martinique
3014,MTQ,Martinique
3015,MTQ,Martinique
3016,MTQ,Martinique
3017,MTQ,Martinique
3018,MTQ,Martinique
3019,MTQ,Martinique
3020,MTQ,Martinique
3021,MUS,Mauritius
3022,MUS,Mauritius
3023,MUS,Mauritius
3024,MUS,Mauritius
3025,MUS,Mauritius
3026,MUS,Mauritius
3027,MUS,Mauritius
3028,MUS,Mauritius
3029,MUS,Mauritius
3030,MUS,Mauritius
3031,MUS,Mauritius
3032,MUS,Mauritius
3033,MUS,Mauritius
3034,MUS,Mauritius
3035,MUS,Mauritius
3036,MUS,Mauritius
3037,MUS,Mauritius
3038,MUS,Mauritius
3039,MUS,Mauritius
3040,MUS,Mauritius
3041,MWI,Malawi
3042,MWI,Malawi
3043,MWI,Malawi
3044,MWI,Malawi
3045,MWI,Malawi
3046,MWI,Malawi
3047,MWI,Malawi
3048,MWI,Malawi
3049,MWI,Malawi
3050,MWI,Malawi
3051,MWI,Malawi
3052,MWI,Malawi
3053,MWI,Malawi
3054,MWI,Malawi
3055,MWI,Malawi
3056,MWI,Malawi
3057,MWI,Malawi
3058,MWI,Malawi
3059,MWI,Malawi
3060,MWI,Malawi
3061,MWI,Malawi
3062,MWI,Malawi
3063,MWI,Malawi
3064,MYS,Malaysia
3065,MYS,Malaysia
3066,MYS,Malaysia
3067,MYS,Malaysia
3068,MYS,Malaysia
3069,MYS,Malaysia
3070,MYS,Malaysia
3071,MYS,Malaysia
3072,MYS,Malaysia
3073,MYS,Malaysia
3074,MYS,Malaysia
3075,MYS,Malaysia
3076,MYS,Malaysia
3077,MYS,Malaysia
3078,MYS,Malaysia
3079,MYS,Malaysia
3080,MYS,Malaysia
3081,MYS,Malaysia
3082,MYS,Malaysia
3083,MYS,Malaysia
3084,MYS,Malaysia
3085,MYS,Malaysia
3086,MYS,Malaysia
3087,MYS,Malaysia
3088,MYS,Malaysia
3089,MYS,Malaysia
3090,MYS,Malaysia
3091,NAM,Namibia
3092,NAM,Namibia
3093,NAM,Namibia
3094,NAM,Namibia
3095,NAM,Namibia
3096,NAM,Namibia
3097,NAM,Namibia
3098,NAM,Namibia
3099,NAM,Namibia
3100,NAM,Namibia
3101,NAM,Namibia
3102,NAM,Namibia
3103,NAM,Namibia
3104,NAM,Namibia
3105,NAM,Namibia
3106,NAM,Namibia
3107,NAM,Namibia
3108,NAM,Namibia
3109,NAM,Namibia
3110,NAM,Namibia
3111,NAM,Namibia
3112,NAM,Namibia
3113,NAM,Namibia
3114,NAM,Namibia
3115,NCL,New Caledonia
3116,NCL,New Caledonia
3117,NCL,New Caledonia
3118,NCL,New Caledonia
3119,NCL,New Caledonia
3120,NCL,New Caledonia
3121,NCL,New Caledonia
3122,NCL,New Caledonia
3123,NCL,New Caledonia
3124,NCL,New Caledonia
3125,NCL,New Caledonia
3126,NCL,New Caledonia
3127,NCL,New Caledonia
3128,NCL,New Caledonia
3129,NCL,New Caledonia
3130,NCL,New Caledonia
3131,NCL,New Caledonia
3132,NCL,New Caledonia
3133,NCL,New Caledonia
3134,NCL,New Caledonia
3135,NCL,New Caledonia
3136,NER,Niger
3137,NER,Niger
3138,NER,Niger
3139,NER,Niger
3140,NER,Niger
3141,NER,Niger
3142,NER,Niger
3143,NER,Niger
3144,NER,Niger
3145,NER,Niger
3146,NER,Niger
3147,NER,Niger
3148,NER,Niger
3149,NER,Niger
3150,NER,Niger
3151,NER,Niger
3152,NER,Niger
3153,NGA,Nigeria
3154,NGA,Nigeria
3155,NGA,Nigeria
3156,NGA,Nigeria
3157,NGA,Nigeria
3158,NGA,Nigeria
3159,NGA,Nigeria
3160,NGA,Nigeria
3161,NGA,Nigeria
3162,NGA,Nigeria
3163,NGA,Nigeria
3164,NGA,Nigeria
3165,NGA,Nigeria
3166,NGA,Nigeria
3167,NGA,Nigeria
3168,NGA,Nigeria
3169,NGA,Nigeria
3170,NGA,Nigeria
3171,NGA,Nigeria
3172,NGA,Nigeria
3173,NGA,Nigeria
3174,NGA,Nigeria
3175,NGA,Nigeria
3176,NGA,Nigeria
3177,NIC,Nicaragua
3178,NIC,Nicaragua
3179,NIC,Nicaragua
3180,NIC,Nicaragua
3181,NIC,Nicaragua
3182,NIC,Nicaragua
3183,NIC,Nicaragua
3184,NIC,Nicaragua
3185,NIC,Nicaragua
3186,NIC,Nicaragua
3187,NIC,Nicaragua
3188,NIC,Nicaragua
3189,NIC,Nicaragua
3190,NIC,Nicaragua
3191,NIC,Nicaragua
3192,NIC,Nicaragua
3193,NIC,Nicaragua
3194,NIC,Nicaragua
3195,NIC,Nicaragua
3196,NIC,Nicaragua
3197,NLD,Netherlands
3198,NLD,Netherlands
3199,NLD,Netherlands
3200,NLD,Netherlands
3201,NLD,Netherlands
3202,NLD,Netherlands
3203,NLD,Netherlands
3204,NLD,Netherlands
3205,NLD,Netherlands
3206,NLD,Netherlands
3207,NLD,Netherlands
3208,NLD,Netherlands
3209,NLD,Netherlands
3210,NLD,Netherlands
3211,NLD,Netherlands
3212,NLD,Netherlands
3213,NLD,Netherlands
3214,NLD,Netherlands
3215,NLD,Netherlands
3216,NLD,Netherlands
3217,NLD,Netherlands
3218,NLD,Netherlands
3219,NLD,Netherlands
3220,NLD,Netherlands
3221,NLD,Netherlands
3222,NLD,Netherlands
3223,NLD,Netherlands
3224,NLD,Netherlands
3225,NLD,Netherlands
3226,NLD,Netherlands
3227,NLD,Netherlands
3228,NOR,Norway
3229,NOR,Norway
3230,NOR,Norway
3231,NOR,Norway
3232,NOR,Norway
3233,NOR,Norway
3234,NOR,Norway
3235,NOR,Norway
3236,NOR,Norway
3237,NOR,Norway
3238,NOR,Norway
3239,NOR,Norway
3240,NOR,Norway
3241,NOR,Norway
3242,NOR,Norway
3243,NOR,Norway
3244,NOR,Norway
3245,NOR,Norway
3246,NOR,Norway
3247,NOR,Norway
3248,NOR,Norway
3249,NOR,Norway
3250,NOR,Norway
3251,NOR,Norway
3252,NOR,Norway
3253,NOR,Norway
3254,NOR,Norway
3255,NOR,Norway
3256,NOR,Norway
3257,NOR,Norway
3258,NPL,Nepal
3259,NPL,Nepal
3260,NPL,Nepal
3261,NPL,Nepal
3262,NPL,Nepal
3263,NPL,Nepal
3264,NPL,Nepal
3265,NPL,Nepal
3266,NPL,Nepal
3267,NPL,Nepal
3268,NPL,Nepal
3269,NPL,Nepal
3270,NPL,Nepal
3271,NPL,Nepal
3272,NPL,Nepal
